,# Disease ID,Disease Name,Gene ID
13144,C0037286,Skin Neoplasms,SMO
13145,C0037286,Skin Neoplasms,SOD2
13146,C0037286,Skin Neoplasms,SP1
13147,C0037286,Skin Neoplasms,TGFB1
13148,C0037286,Skin Neoplasms,TGFBR1
13149,C0037286,Skin Neoplasms,TP53
13150,C0037286,Skin Neoplasms,TYR
13151,C0037286,Skin Neoplasms,XPA
13152,C0037286,Skin Neoplasms,XRCC3
13153,C0037286,Skin Neoplasms,CASP8
13154,C0037286,Skin Neoplasms,CASP10
13155,C0037286,Skin Neoplasms,HCAR3
13156,C0036572,Seizures,SIGMAR1
13157,C0036572,Seizures,CHAT
13158,C0036572,Seizures,CHRM1
13159,C0036572,Seizures,PNKP
13160,C0036572,Seizures,CHRNA3
13161,C0036572,Seizures,CHRNA4
13162,C0036572,Seizures,CHRNA5
13163,C0036572,Seizures,CHRNA7
13164,C0036572,Seizures,CHRNB4
13165,C0036572,Seizures,CLU
13166,C0036572,Seizures,ABCC2
13167,C0036572,Seizures,CNR1
13168,C0036572,Seizures,ADORA2A
13169,C0036572,Seizures,CRH
13170,C0036572,Seizures,ADRA1B
13171,C0036572,Seizures,CYP11A1
13172,C0036572,Seizures,ABAT
13173,C0036572,Seizures,DRD1
13174,C0036572,Seizures,DRD2
13175,C0036572,Seizures,DRD3
13176,C0036572,Seizures,AGT
13177,C0036572,Seizures,ALAD
13178,C0036572,Seizures,FAAH
13179,C0036572,Seizures,FGF2
13180,C0036572,Seizures,FOXG1
13181,C0036572,Seizures,FOS
13182,C0036572,Seizures,ALPL
13183,C0036572,Seizures,GABRA5
13184,C0036572,Seizures,GAD2
13185,C0036572,Seizures,GAMT
13186,C0036572,Seizures,GNB3
13187,C0036572,Seizures,GRIK1
13188,C0036572,Seizures,APEX1
13189,C0036572,Seizures,HTR1A
13190,C0036572,Seizures,HTR1B
13191,C0036572,Seizures,IFNB1
13192,C0036572,Seizures,APOE
13193,C0036572,Seizures,HCN1
13194,C0036572,Seizures,IL1B
13195,C0036572,Seizures,IL6
13196,C0036572,Seizures,IMPA1
13197,C0036572,Seizures,INS
13198,C0036572,Seizures,KCNA2
13199,C0036572,Seizures,KCNJ11
13200,C0036572,Seizures,ACAT1
13201,C0036572,Seizures,LEP
13202,C0036572,Seizures,LETM1
13203,C0036572,Seizures,MECP2
13204,C0036572,Seizures,ACHE
13205,C0036572,Seizures,MT3
13206,C0036572,Seizures,NGF
13207,C0036572,Seizures,NGFR
13208,C0036572,Seizures,NOS1
13209,C0036572,Seizures,NOS2
13210,C0036572,Seizures,NPY
13211,C0036572,Seizures,OPRK1
13212,C0036572,Seizures,OPRM1
13213,C0036572,Seizures,OXT
13214,C0036572,Seizures,PAM
13215,C0036572,Seizures,PDYN
13216,C0036572,Seizures,GHRL
13217,C0036572,Seizures,ATP7A
13218,C0036572,Seizures,POLG
13219,C0036572,Seizures,POMC
13220,C0036572,Seizures,RBFOX1
13221,C0036572,Seizures,CNNM2
13222,C0036572,Seizures,PLPPR1
13223,C0036572,Seizures,PRKCD
13224,C0036572,Seizures,SLC17A7
13225,C0036572,Seizures,PTGS2
13226,C0036572,Seizures,SLC12A5
13227,C0036572,Seizures,MIB1
13228,C0036572,Seizures,PVALB
13229,C0036572,Seizures,BCHE
13230,C0036572,Seizures,REST
13231,C0036572,Seizures,BDNF
13232,C0036572,Seizures,SLC1A1
13233,C0036572,Seizures,SLC2A1
13234,C0036572,Seizures,SLC6A1
13235,C0036572,Seizures,SLC6A2
13236,C0036572,Seizures,SLC8A1
13237,C0036572,Seizures,SLC8A3
13238,C0036572,Seizures,SOD2
13239,C0036572,Seizures,SST
13240,C0036572,Seizures,SSTR2
13241,C0036572,Seizures,CDKL5
13242,C0036572,Seizures,SYN2
13243,C0036572,Seizures,TCF4
13244,C0036572,Seizures,TRH
13245,C0036572,Seizures,TSC2
13246,C0036572,Seizures,SLC30A1
13247,C0036572,Seizures,CAT
13248,C0036572,Seizures,MPDZ
13249,C0036572,Seizures,NRP2
13250,C0036572,Seizures,CCK
13251,C0036572,Seizures,PIGM
13255,C0002395,Alzheimer's Disease,GPC6
13259,C0002395,Alzheimer's Disease,ABCA7
13260,C0002395,Alzheimer's Disease,SPON1
13261,C0002395,Alzheimer's Disease,TOMM40
13262,C0002395,Alzheimer's Disease,CELF1
13263,C0002395,Alzheimer's Disease,CELF2
13264,C0002395,Alzheimer's Disease,CYP46A1
13265,C0002395,Alzheimer's Disease,FERMT2
13266,C0002395,Alzheimer's Disease,CHRNA7
13267,C0002395,Alzheimer's Disease,CHRNB2
13268,C0002395,Alzheimer's Disease,OSBPL1A
13269,C0002395,Alzheimer's Disease,CLU
13270,C0002395,Alzheimer's Disease,TPP1
13271,C0002395,Alzheimer's Disease,ANO4
13272,C0002395,Alzheimer's Disease,SLC24A4
13273,C0002395,Alzheimer's Disease,NDUFAF6
13274,C0002395,Alzheimer's Disease,CR1
13275,C0002395,Alzheimer's Disease,CRH
13276,C0002395,Alzheimer's Disease,CST3
13277,C0002395,Alzheimer's Disease,CTNNA2
13278,C0002395,Alzheimer's Disease,NKAIN2
13279,C0002395,Alzheimer's Disease,CYP2D6
13280,C0002395,Alzheimer's Disease,AP2A2
13281,C0002395,Alzheimer's Disease,ACE
13282,C0002395,Alzheimer's Disease,DMXL1
13283,C0002395,Alzheimer's Disease,BMPER
13284,C0002395,Alzheimer's Disease,DHCR24
13285,C0002395,Alzheimer's Disease,DPYSL2
13287,C0002395,Alzheimer's Disease,EIF2S1
13288,C0002395,Alzheimer's Disease,A2M
13289,C0002395,Alzheimer's Disease,ENO1
13290,C0002395,Alzheimer's Disease,EPHA1
13291,C0002395,Alzheimer's Disease,ESR1
13292,C0002395,Alzheimer's Disease,F2
13293,C0002395,Alzheimer's Disease,PTK2B
13295,C0002395,Alzheimer's Disease,PAXIP1
13296,C0002395,Alzheimer's Disease,MYO16
13297,C0002395,Alzheimer's Disease,HECW1
13298,C0002395,Alzheimer's Disease,PRRC2C
13299,C0002395,Alzheimer's Disease,ARC
13300,C0002395,Alzheimer's Disease,NCSTN
13301,C0002395,Alzheimer's Disease,NCS1
13302,C0002395,Alzheimer's Disease,CD2AP
13303,C0002395,Alzheimer's Disease,BACE1
13304,C0002395,Alzheimer's Disease,GABRG3
13305,C0002395,Alzheimer's Disease,MTHFD1L
13306,C0002395,Alzheimer's Disease,GAPDHS
13307,C0002395,Alzheimer's Disease,AMFR
13308,C0002395,Alzheimer's Disease,PDE7B
13309,C0002395,Alzheimer's Disease,PCDH11X
13310,C0002395,Alzheimer's Disease,BIN1
13312,C0002395,Alzheimer's Disease,BZW2
13313,C0002395,Alzheimer's Disease,GSK3B
13314,C0002395,Alzheimer's Disease,PARVB
13315,C0002395,Alzheimer's Disease,IL19
13316,C0002395,Alzheimer's Disease,HFE
13317,C0002395,Alzheimer's Disease,HMOX1
13318,C0002395,Alzheimer's Disease,APBB2
13319,C0002395,Alzheimer's Disease,LUZP2
13320,C0002395,Alzheimer's Disease,APOC1
13321,C0002395,Alzheimer's Disease,IDE
13322,C0002395,Alzheimer's Disease,TGM6
13323,C0002395,Alzheimer's Disease,NCKAP5
13324,C0002395,Alzheimer's Disease,IGF1
13325,C0002395,Alzheimer's Disease,APOE
13326,C0002395,Alzheimer's Disease,IGF1R
13327,C0002395,Alzheimer's Disease,IGF2
13328,C0002395,Alzheimer's Disease,IGF2R
13329,C0002395,Alzheimer's Disease,IGH
13330,C0002395,Alzheimer's Disease,APP
13332,C0002395,Alzheimer's Disease,IL1B
13333,C0002395,Alzheimer's Disease,INS
13334,C0002395,Alzheimer's Disease,INPP5D
13335,C0002395,Alzheimer's Disease,INSR
13336,C0002395,Alzheimer's Disease,SCIMP
13337,C0002395,Alzheimer's Disease,LEP
13339,C0002395,Alzheimer's Disease,MIR146A
13340,C0002395,Alzheimer's Disease,MAOB
13341,C0002395,Alzheimer's Disease,MAPT
13342,C0002395,Alzheimer's Disease,AFF1
13343,C0002395,Alzheimer's Disease,ACHE
13344,C0002395,Alzheimer's Disease,MMP12
13345,C0002395,Alzheimer's Disease,MOBP
13346,C0002395,Alzheimer's Disease,MPO
13348,C0002395,Alzheimer's Disease,MTHFR
13349,C0002395,Alzheimer's Disease,MT-ND1
13350,C0002395,Alzheimer's Disease,NOS3
13351,C0002395,Alzheimer's Disease,NPY
13352,C0002395,Alzheimer's Disease,ATP5F1A
13353,C0002395,Alzheimer's Disease,MS4A4A
13354,C0002395,Alzheimer's Disease,PLAU
13355,C0002395,Alzheimer's Disease,CYCS
13356,C0002395,Alzheimer's Disease,TREM2
13357,C0002395,Alzheimer's Disease,SMOX
13358,C0002395,Alzheimer's Disease,PPARG
13359,C0002395,Alzheimer's Disease,DCHS2
13360,C0002395,Alzheimer's Disease,BCAS3
13361,C0002395,Alzheimer's Disease,ZCWPW1
13363,C0002395,Alzheimer's Disease,SLC30A6
13364,C0002395,Alzheimer's Disease,FRMD4A
13365,C0002395,Alzheimer's Disease,PRNP
13366,C0002395,Alzheimer's Disease,RELN
13367,C0002395,Alzheimer's Disease,PSEN1
13368,C0002395,Alzheimer's Disease,PSEN2
13369,C0002395,Alzheimer's Disease,FMN2
13370,C0002395,Alzheimer's Disease,PYY
13371,C0002395,Alzheimer's Disease,CASS4
13372,C0002395,Alzheimer's Disease,ARHGAP20
13373,C0002395,Alzheimer's Disease,VAT1L
13374,C0002395,Alzheimer's Disease,BAX
13375,C0002395,Alzheimer's Disease,NECTIN2
13376,C0002395,Alzheimer's Disease,BCHE
13377,C0002395,Alzheimer's Disease,BCL2
13378,C0002395,Alzheimer's Disease,EXOC4
13379,C0002395,Alzheimer's Disease,BDNF
13380,C0002395,Alzheimer's Disease,BLMH
13381,C0002395,Alzheimer's Disease,MS4A6A
13383,C0002395,Alzheimer's Disease,CSMD1
13386,C0002395,Alzheimer's Disease,SLC2A4
13387,C0002395,Alzheimer's Disease,SOD2
13388,C0002395,Alzheimer's Disease,SORL1
13389,C0002395,Alzheimer's Disease,TF
13390,C0002395,Alzheimer's Disease,TFAM
13391,C0002395,Alzheimer's Disease,TNF
13392,C0002395,Alzheimer's Disease,TPI1
13393,C0002395,Alzheimer's Disease,VEGFA
13394,C0002395,Alzheimer's Disease,VSNL1
13395,C0002395,Alzheimer's Disease,SLC30A4
13397,C0002395,Alzheimer's Disease,PPP1R3B
13398,C0002395,Alzheimer's Disease,SAP30L
13399,C0002395,Alzheimer's Disease,ANKRD55
13400,C0002395,Alzheimer's Disease,CLMN
13401,C0002395,Alzheimer's Disease,CALM1
13402,C0002395,Alzheimer's Disease,SP6
13404,C0002395,Alzheimer's Disease,PICALM
13405,C0002395,Alzheimer's Disease,CASP3
13406,C0002395,Alzheimer's Disease,MEGF10
13407,C0002395,Alzheimer's Disease,SPPL2A
13408,C0002395,Alzheimer's Disease,CRADD
13409,C0002395,Alzheimer's Disease,SQSTM1
13410,C0002395,Alzheimer's Disease,CACNA1G
13411,C0002395,Alzheimer's Disease,MPZL1
13412,C0002395,Alzheimer's Disease,MS4A3
13413,C0002395,Alzheimer's Disease,TRIP4
13414,C0002395,Alzheimer's Disease,CD33
13415,C0002395,Alzheimer's Disease,SLC4A8
13416,C0002395,Alzheimer's Disease,ST18
13417,C0002395,Alzheimer's Disease,ELMO1
13418,C0002395,Alzheimer's Disease,GAB2
13420,C0567312,Menopause present (finding),HELQ
13421,C0567312,Menopause present (finding),NLRP11
13422,C0567312,Menopause present (finding),SYCP2L
13423,C0567312,Menopause present (finding),TMEM150B
13424,C0567312,Menopause present (finding),KPNA3
13425,C0567312,Menopause present (finding),UIMC1
13426,C0567312,Menopause present (finding),POLG
13427,C0567312,Menopause present (finding),RHBDL2
13428,C0567312,Menopause present (finding),BANP
13429,C0567312,Menopause present (finding),PRIM1
13430,C0567312,Menopause present (finding),FNDC4
13431,C0567312,Menopause present (finding),PRRC2A
13432,C0567312,Menopause present (finding),SLC44A4
13433,C0567312,Menopause present (finding),TDRD3
13434,C0567312,Menopause present (finding),BRSK1
13435,C0567312,Menopause present (finding),MCM8
13436,C0567312,Menopause present (finding),HSD17B6
13437,C0567312,Menopause present (finding),ASH2L
13438,C0567312,Menopause present (finding),EXO1
13439,C0567312,Menopause present (finding),TLK1
13440,C0027672,"Neoplastic Syndromes, Hereditary",RAD50
13441,C0027672,"Neoplastic Syndromes, Hereditary",CDK4
13442,C0027672,"Neoplastic Syndromes, Hereditary",CDKN2A
13443,C0027672,"Neoplastic Syndromes, Hereditary",CHEK2
13444,C0027672,"Neoplastic Syndromes, Hereditary",FLCN
13445,C0027672,"Neoplastic Syndromes, Hereditary",FANCC
13446,C0027672,"Neoplastic Syndromes, Hereditary",FH
13447,C0027672,"Neoplastic Syndromes, Hereditary",PALLD
13448,C0027672,"Neoplastic Syndromes, Hereditary",MSH6
13449,C0027672,"Neoplastic Syndromes, Hereditary",APC
13450,C0027672,"Neoplastic Syndromes, Hereditary",SMAD4
13451,C0027672,"Neoplastic Syndromes, Hereditary",MAX
13452,C0027672,"Neoplastic Syndromes, Hereditary",MEN1
13453,C0027672,"Neoplastic Syndromes, Hereditary",MET
13454,C0027672,"Neoplastic Syndromes, Hereditary",MITF
13455,C0027672,"Neoplastic Syndromes, Hereditary",MLH1
13456,C0027672,"Neoplastic Syndromes, Hereditary",MRE11
13457,C0027672,"Neoplastic Syndromes, Hereditary",MSH2
13458,C0027672,"Neoplastic Syndromes, Hereditary",MUTYH
13459,C0027672,"Neoplastic Syndromes, Hereditary",NBN
13460,C0027672,"Neoplastic Syndromes, Hereditary",ATM
13461,C0027672,"Neoplastic Syndromes, Hereditary",NF1
13462,C0027672,"Neoplastic Syndromes, Hereditary",PMS2
13463,C0027672,"Neoplastic Syndromes, Hereditary",SDHAF2
13464,C0027672,"Neoplastic Syndromes, Hereditary",TMEM127
13465,C0027672,"Neoplastic Syndromes, Hereditary",PTEN
13466,C0027672,"Neoplastic Syndromes, Hereditary",BARD1
13467,C0027672,"Neoplastic Syndromes, Hereditary",RAD51C
13468,C0027672,"Neoplastic Syndromes, Hereditary",RET
13469,C0027672,"Neoplastic Syndromes, Hereditary",SDHA
13470,C0027672,"Neoplastic Syndromes, Hereditary",SDHB
13471,C0027672,"Neoplastic Syndromes, Hereditary",SDHC
13472,C0027672,"Neoplastic Syndromes, Hereditary",SDHD
13473,C0027672,"Neoplastic Syndromes, Hereditary",BLM
13474,C0027672,"Neoplastic Syndromes, Hereditary",BMPR1A
13475,C0027672,"Neoplastic Syndromes, Hereditary",BRCA1
13476,C0027672,"Neoplastic Syndromes, Hereditary",BRCA2
13477,C0027672,"Neoplastic Syndromes, Hereditary",STK11
13478,C0027672,"Neoplastic Syndromes, Hereditary",TP53
13479,C0027672,"Neoplastic Syndromes, Hereditary",TSC1
13480,C0027672,"Neoplastic Syndromes, Hereditary",TSC2
13481,C0027672,"Neoplastic Syndromes, Hereditary",VHL
13482,C0027672,"Neoplastic Syndromes, Hereditary",XRCC2
13483,C0027672,"Neoplastic Syndromes, Hereditary",PALB2
13484,C0027672,"Neoplastic Syndromes, Hereditary",AXIN2
13485,C0027672,"Neoplastic Syndromes, Hereditary",BRIP1
13486,C0027672,"Neoplastic Syndromes, Hereditary",ABRAXAS1
13487,C0027672,"Neoplastic Syndromes, Hereditary",CDH1
13488,C0017178,Gastrointestinal Diseases,ABCC2
13489,C0017178,Gastrointestinal Diseases,CSF3
13490,C0017178,Gastrointestinal Diseases,EDN1
13491,C0017178,Gastrointestinal Diseases,GAST
13492,C0017178,Gastrointestinal Diseases,MTHFR
13493,C0017178,Gastrointestinal Diseases,MTR
13494,C0017178,Gastrointestinal Diseases,MYLK
13495,C0017178,Gastrointestinal Diseases,NFE2L2
13496,C0017178,Gastrointestinal Diseases,POMC
13497,C0017178,Gastrointestinal Diseases,CHD8
13498,C0017178,Gastrointestinal Diseases,CCK
13499,C0017178,Gastrointestinal Diseases,KEAP1
13500,C0268237,Cytochrome-c Oxidase Deficiency,PET100
13501,C0268237,Cytochrome-c Oxidase Deficiency,COX20
13502,C0268237,Cytochrome-c Oxidase Deficiency,COX6B1
13503,C0268237,Cytochrome-c Oxidase Deficiency,COX10
13504,C0268237,Cytochrome-c Oxidase Deficiency,FASTKD2
13505,C0268237,Cytochrome-c Oxidase Deficiency,COA3
13506,C0268237,Cytochrome-c Oxidase Deficiency,MT-CO1
13507,C0268237,Cytochrome-c Oxidase Deficiency,MT-CO2
13508,C0268237,Cytochrome-c Oxidase Deficiency,MT-CO3
13509,C0268237,Cytochrome-c Oxidase Deficiency,MT-TL1
13510,C0268237,Cytochrome-c Oxidase Deficiency,MT-TN
13511,C0268237,Cytochrome-c Oxidase Deficiency,TACO1
13512,C0268237,Cytochrome-c Oxidase Deficiency,SCO1
13513,C0268237,Cytochrome-c Oxidase Deficiency,SURF1
13514,C0268237,Cytochrome-c Oxidase Deficiency,COA8
13515,C0268237,Cytochrome-c Oxidase Deficiency,COX14
13516,C0268237,Cytochrome-c Oxidase Deficiency,SCO2
13517,C0035304,Retinal Degeneration,CP
13518,C0035304,Retinal Degeneration,CRX
13519,C0035304,Retinal Degeneration,RDH12
13520,C0035304,Retinal Degeneration,RPGRIP1L
13521,C0035304,Retinal Degeneration,GDNF
13522,C0035304,Retinal Degeneration,NRL
13523,C0035304,Retinal Degeneration,PDE6B
13524,C0035304,Retinal Degeneration,AHI1
13525,C0035304,Retinal Degeneration,IFT80
13526,C0035304,Retinal Degeneration,BCL2
13527,C0035304,Retinal Degeneration,RHO
13528,C0035304,Retinal Degeneration,RPGR
13529,C0035304,Retinal Degeneration,NMNAT1
13530,C0035304,Retinal Degeneration,SOD1
13531,C0035304,Retinal Degeneration,RAX2
13532,C0035309,Retinal Diseases,OCLN
13533,C0035309,Retinal Diseases,SDCCAG8
13534,C0035309,Retinal Diseases,CHAT
13535,C0035309,Retinal Diseases,COL9A1
13536,C0035309,Retinal Diseases,SIRT1
13537,C0035309,Retinal Diseases,VSX1
13538,C0035309,Retinal Diseases,HMOX1
13539,C0035309,Retinal Diseases,ICAM1
13540,C0035309,Retinal Diseases,IFNA2
13541,C0035309,Retinal Diseases,MMP9
13542,C0035309,Retinal Diseases,MTNR1A
13543,C0035309,Retinal Diseases,NOS2
13544,C0035309,Retinal Diseases,PDGFB
13545,C0035309,Retinal Diseases,PKD2
13546,C0035309,Retinal Diseases,PTPRC
13547,C0035309,Retinal Diseases,THY1
13548,C0035309,Retinal Diseases,TNF
13549,C0035309,Retinal Diseases,TTPA
13550,C0035309,Retinal Diseases,VEGFA
13551,C0035309,Retinal Diseases,VIM
13552,C0035309,Retinal Diseases,FZD4
13553,C0268583,Methylmalonic acidemia,CRABP2
13554,C0268583,Methylmalonic acidemia,ACSF3
13555,C0268583,Methylmalonic acidemia,GPD2
13556,C0268583,Methylmalonic acidemia,CAVIN1
13557,C0268583,Methylmalonic acidemia,MMUT
13558,C0268583,Methylmalonic acidemia,SEPTIN2
13559,C0268583,Methylmalonic acidemia,CYCS
13560,C0268583,Methylmalonic acidemia,SEPTIN11
13561,C0268583,Methylmalonic acidemia,SOD2
13562,C0268583,Methylmalonic acidemia,SUCLG2
13563,C0011616,Contact Dermatitis,CCL27
13564,C0011616,Contact Dermatitis,KIF2C
13565,C0011616,Contact Dermatitis,CCR1
13566,C0011616,Contact Dermatitis,CRHR1
13567,C0011616,Contact Dermatitis,CCN2
13568,C0011616,Contact Dermatitis,CTSS
13569,C0011616,Contact Dermatitis,CYP1A1
13570,C0011616,Contact Dermatitis,CYP1B1
13571,C0011616,Contact Dermatitis,AKR1C2
13572,C0011616,Contact Dermatitis,DDIT3
13573,C0011616,Contact Dermatitis,DEFB1
13574,C0011616,Contact Dermatitis,NQO1
13575,C0011616,Contact Dermatitis,DUSP1
13576,C0011616,Contact Dermatitis,AHR
13577,C0011616,Contact Dermatitis,FABP4
13578,C0011616,Contact Dermatitis,FLG
13579,C0011616,Contact Dermatitis,MLANA
13580,C0011616,Contact Dermatitis,SLC7A11
13581,C0011616,Contact Dermatitis,FTH1
13582,C0011616,Contact Dermatitis,G6PD
13583,C0011616,Contact Dermatitis,GLB1
13584,C0011616,Contact Dermatitis,GCLC
13585,C0011616,Contact Dermatitis,CXCR3
13586,C0011616,Contact Dermatitis,GSR
13587,C0011616,Contact Dermatitis,GSS
13588,C0011616,Contact Dermatitis,GSTP1
13589,C0011616,Contact Dermatitis,NRG1
13590,C0011616,Contact Dermatitis,STOML2
13591,C0011616,Contact Dermatitis,HLA-DMA
13592,C0011616,Contact Dermatitis,HMOX1
13593,C0011616,Contact Dermatitis,HSPB1
13594,C0011616,Contact Dermatitis,HSP90AA1
13595,C0011616,Contact Dermatitis,IGFBP2
13596,C0011616,Contact Dermatitis,IGFBP6
13597,C0011616,Contact Dermatitis,IL18
13598,C0011616,Contact Dermatitis,ING1
13599,C0011616,Contact Dermatitis,KRT2
13600,C0011616,Contact Dermatitis,KRT4
13601,C0011616,Contact Dermatitis,KRT10
13602,C0011616,Contact Dermatitis,LCN2
13603,C0011616,Contact Dermatitis,MMP8
13604,C0011616,Contact Dermatitis,MMP10
13605,C0011616,Contact Dermatitis,NQO2
13606,C0011616,Contact Dermatitis,OSM
13607,C0011616,Contact Dermatitis,TLR8
13608,C0011616,Contact Dermatitis,PI3
13609,C0011616,Contact Dermatitis,UGT1A6
13610,C0011616,Contact Dermatitis,UGT1A1
13611,C0011616,Contact Dermatitis,AKR1B10
13612,C0011616,Contact Dermatitis,PSMD12
13613,C0011616,Contact Dermatitis,BCL2
13614,C0011616,Contact Dermatitis,S100A8
13615,C0011616,Contact Dermatitis,SAA1
13616,C0011616,Contact Dermatitis,SERPINB3
13617,C0011616,Contact Dermatitis,SERPINB4
13618,C0011616,Contact Dermatitis,SOD1
13619,C0011616,Contact Dermatitis,SOD3
13620,C0011616,Contact Dermatitis,TLR4
13621,C0011616,Contact Dermatitis,TPSAB1
13622,C0011616,Contact Dermatitis,TXN
13623,C0011616,Contact Dermatitis,TXNRD1
13624,C0011616,Contact Dermatitis,VEGFA
13625,C0011616,Contact Dermatitis,CASP8
13626,C0011616,Contact Dermatitis,PIR
13627,C0011616,Contact Dermatitis,TNFSF9
13628,C0011616,Contact Dermatitis,CLDN1
13629,C0011616,Contact Dermatitis,CD86
13630,C0011616,Contact Dermatitis,CXCL14
13631,C0011616,Contact Dermatitis,PRDX6
13632,C0011616,Contact Dermatitis,CD44
13633,C0011616,Contact Dermatitis,HDAC4
13639,C0011615,"Dermatitis, Atopic",TSBP1
13640,C0011615,"Dermatitis, Atopic",KIF3A
13641,C0011615,"Dermatitis, Atopic",CCR3
13642,C0011615,"Dermatitis, Atopic",CCR5
13643,C0011615,"Dermatitis, Atopic",XIRP2
13644,C0011615,"Dermatitis, Atopic",CCDC80
13645,C0011615,"Dermatitis, Atopic",ZNF365
13646,C0011615,"Dermatitis, Atopic",FLG
13647,C0011615,"Dermatitis, Atopic",GLB1
13648,C0011615,"Dermatitis, Atopic",IFNL3
13649,C0011615,"Dermatitis, Atopic",CXCR3
13650,C0011615,"Dermatitis, Atopic",ACTL9
13651,C0011615,"Dermatitis, Atopic",HLA-B
13653,C0011615,"Dermatitis, Atopic",IFNG
13654,C0011615,"Dermatitis, Atopic",IL1B
13655,C0011615,"Dermatitis, Atopic",IL4
13656,C0011615,"Dermatitis, Atopic",IL5
13657,C0011615,"Dermatitis, Atopic",IL6
13658,C0011615,"Dermatitis, Atopic",IL10
13659,C0011615,"Dermatitis, Atopic",IL13
13660,C0011615,"Dermatitis, Atopic",CXCL10
13661,C0011615,"Dermatitis, Atopic",IL31
13662,C0011615,"Dermatitis, Atopic",OVOL1
13663,C0011615,"Dermatitis, Atopic",PBX2
13664,C0011615,"Dermatitis, Atopic",PPARA
13665,C0011615,"Dermatitis, Atopic",RNF111
13666,C0011615,"Dermatitis, Atopic",MAPK8
13667,C0011615,"Dermatitis, Atopic",EMSY
13668,C0011615,"Dermatitis, Atopic",S100A8
13669,C0011615,"Dermatitis, Atopic",CCL5
13670,C0011615,"Dermatitis, Atopic",CCL11
13671,C0011615,"Dermatitis, Atopic",CCL17
13672,C0011615,"Dermatitis, Atopic",CCL22
13673,C0011615,"Dermatitis, Atopic",CCL24
13674,C0011615,"Dermatitis, Atopic",GPSM3
13675,C0011615,"Dermatitis, Atopic",SELE
13676,C0011615,"Dermatitis, Atopic",SLC11A1
13677,C0011615,"Dermatitis, Atopic",STAT6
13678,C0011615,"Dermatitis, Atopic",TNXB
13679,C0011615,"Dermatitis, Atopic",CARD11
13680,C0011615,"Dermatitis, Atopic",TSLP
13681,C0011615,"Dermatitis, Atopic",IL18R1
13682,C0011615,"Dermatitis, Atopic",VNN2
13683,C0011615,"Dermatitis, Atopic",VNN1
13684,C0011615,"Dermatitis, Atopic",IL33
13685,C0010068,Coronary heart disease,CDKN2B-AS1
13688,C0010068,Coronary heart disease,TARID
13689,C0010068,Coronary heart disease,TSBP1
13690,C0010068,Coronary heart disease,ADAMTS7
13691,C0010068,Coronary heart disease,ASZ1
13692,C0010068,Coronary heart disease,HJV
13693,C0010068,Coronary heart disease,CX3CR1
13694,C0010068,Coronary heart disease,ACE
13695,C0010068,Coronary heart disease,CELSR2
13696,C0010068,Coronary heart disease,ESR2
13697,C0010068,Coronary heart disease,ALDH2
13698,C0010068,Coronary heart disease,PHACTR1
13699,C0010068,Coronary heart disease,MRAS
13700,C0010068,Coronary heart disease,FLT1
13701,C0010068,Coronary heart disease,SMG6
13702,C0010068,Coronary heart disease,ANKS1A
13703,C0010068,Coronary heart disease,CUX2
13704,C0010068,Coronary heart disease,MTHFD1L
13705,C0010068,Coronary heart disease,HECTD4
13706,C0010068,Coronary heart disease,APOB
13708,C0010068,Coronary heart disease,APOC3
13709,C0010068,Coronary heart disease,APOE
13710,C0010068,Coronary heart disease,IL6R
13711,C0010068,Coronary heart disease,MIA3
13716,C0010068,Coronary heart disease,LDLR
13717,C0010068,Coronary heart disease,LIPA
13718,C0010068,Coronary heart disease,LPA
13719,C0010068,Coronary heart disease,LPL
13720,C0010068,Coronary heart disease,SMAD3
13721,C0010068,Coronary heart disease,MTHFR
13722,C0010068,Coronary heart disease,MYL2
13723,C0010068,Coronary heart disease,PPP1R12B
13724,C0010068,Coronary heart disease,ATP2B1
13725,C0010068,Coronary heart disease,ZC3HC1
13726,C0010068,Coronary heart disease,PECAM1
13727,C0010068,Coronary heart disease,PLAU
13728,C0010068,Coronary heart disease,PON1
13729,C0010068,Coronary heart disease,CNNM2
13730,C0010068,Coronary heart disease,MACO1
13732,C0010068,Coronary heart disease,WDR12
13733,C0010068,Coronary heart disease,BCAP29
13734,C0010068,Coronary heart disease,JCAD
13735,C0010068,Coronary heart disease,ABCG5
13736,C0010068,Coronary heart disease,UBE2Z
13737,C0010068,Coronary heart disease,SLC22A3
13738,C0010068,Coronary heart disease,SMARCA4
13739,C0010068,Coronary heart disease,HNF1A
13740,C0010068,Coronary heart disease,TCF21
13741,C0010068,Coronary heart disease,VKORC1
13742,C0010068,Coronary heart disease,PLA2G7
13743,C0010068,Coronary heart disease,LPAL2
13744,C0010068,Coronary heart disease,ACAD10
